district,LOR,street,LOR_2021,year,month,hour,weekday,category,accident_kind,accident_type,light_condition,car,pedestrian,motorcycle,goods_vehicle,others,road_condition,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84
4,4041134.0,,4400726.0,2020,10,11,7,3,5,2,0,1,0,0,0,0,0,791219.7034,5824069.136,13.28997236,52.4888691
11,11030619.0,,11300620.0,2020,10,23,6,2,5,2,2,1,0,0,0,0,1,804143.8597,5829829.688,13.485003,52.53345262
7,7030301.0,,7300517.0,2020,10,14,5,3,5,2,0,1,0,0,0,0,0,793943.2898,5822498.851,13.32858538,52.47333255
3,3061228.0,,3601245.0,2020,10,9,5,3,5,2,0,1,0,0,0,0,0,800239.9692,5831182.069,13.42884518,52.54773882
1,1033201.0,,1300834.0,2020,10,14,3,3,4,6,0,0,0,0,0,0,0,797907.7446,5830984.97,13.39437611,52.54725247
10,10020413.0,,10200418.0,2020,10,8,6,2,5,2,0,0,0,0,1,0,0,811296.1717,5831566.526,13.59173658,52.54497941
1,1011204.0,,1100207.0,2020,10,8,1,3,1,5,0,1,0,0,0,0,0,798780.8037,5826702.145,13.40336456,52.50838498
11,11051229.0,,11501238.0,2020,10,20,3,3,5,3,2,1,0,0,0,0,0,803701.8,5826234.477,13.47522408,52.50147627
9,9020501.0,,9200510.0,2020,10,10,5,3,5,3,0,1,0,0,0,0,0,806150.8785,5823134.794,13.50834462,52.47232735
12,12214424.0,,12200309.0,2020,10,8,5,3,5,2,0,0,0,0,0,1,1,793224.1058,5832480.215,13.32682533,52.56319773
8,8020727.0,,8200832.0,2020,10,10,5,3,5,7,0,1,0,0,0,0,0,801452.8629,5817527.102,13.43432861,52.42467679
1,1022106.0,,1200522.0,2020,10,9,5,3,5,2,0,1,0,0,0,0,0,794316.2905,5828379.658,13.33925811,52.52584978
1,1011204.0,,1100207.0,2020,10,15,5,3,5,2,0,0,0,0,0,1,1,798553.9704,5826816.419,13.40013476,52.50953347
1,1044203.0,,1401048.0,2020,10,15,2,3,5,2,0,0,0,0,0,1,0,795298.0152,5831409.75,13.35637976,52.55248114
6,6030608.0,,6300632.0,2020,10,16,2,3,1,5,0,1,0,0,0,0,0,792458.705,5817218.095,13.30216678,52.42678808
9,9031101.0,,9301126.0,2020,10,9,5,3,5,2,0,1,0,0,0,0,0,811035.5527,5816927.896,13.57425148,52.41394451
7,7040404.0,,7400826.0,2020,10,23,6,3,1,5,2,1,0,0,0,0,1,797421.6465,5820398.29,13.37777404,52.45262032
11,11020515.0,,11200514.0,2020,10,15,3,3,5,2,0,1,0,0,0,0,0,803348.4974,5830086.588,13.47354771,52.53619837
2,2010102.0,,2100102.0,2020,10,18,6,3,5,3,1,1,0,0,0,0,1,798248.5524,5826085.205,13.39499278,52.50314614
4,4030415.0,,4300412.0,2020,10,18,6,3,5,3,1,1,0,0,0,0,1,790799.8213,5827370.85,13.28668958,52.5186929
11,11020515.0,,11200514.0,2020,10,6,5,3,5,3,2,1,0,0,0,0,1,805034.9762,5830433.65,13.49865407,52.53836762
3,3071536.0,,3701554.0,2020,10,9,4,3,0,2,0,0,0,1,0,0,1,798862.8474,5830159.81,13.40767702,52.53933303
1,1011302.0,,1100309.0,2020,10,7,4,2,6,4,0,0,1,0,0,0,0,797898.1665,5828862.177,13.39233224,52.52822964
1,1011304.0,,1100311.0,2020,10,9,5,3,5,3,0,0,0,0,0,1,0,799649.4737,5827641.636,13.41697147,52.51632963
1,1022204.0,,1200626.0,2020,10,8,6,3,5,2,0,1,0,0,0,0,0,794534.9751,5828206.431,13.3423188,52.52417882
9,9020701.0,,9200715.0,2020,10,8,2,3,5,2,0,1,0,0,0,0,1,809333.1778,5818492.71,13.55074807,52.42893291
8,8030829.0,,8300934.0,2020,10,10,4,3,0,5,0,1,0,0,0,0,1,803009.8123,5818257.279,13.45781757,52.4303615
3,3050923.0,,3500934.0,2020,10,7,4,3,5,2,0,1,0,0,0,0,0,800419.674,5832285.455,13.43248579,52.55752963
1,1011301.0,,1100308.0,2020,10,14,5,3,3,6,0,1,0,0,0,0,1,797025.4958,5829349.202,13.37994129,52.53307144
1,1011305.0,,1100312.0,2020,10,17,2,3,5,2,1,1,0,0,0,0,1,799644.1159,5827050.083,13.41636009,52.51103021
2,2040501.0,,2400520.0,2020,10,10,4,3,2,6,0,1,0,0,0,0,1,800240.2564,5828528.548,13.42645218,52.5239544
6,6040805.0,,6400839.0,2020,10,19,4,3,1,5,2,1,0,0,0,0,1,789141.4698,5818752.58,13.25484319,52.44230868
1,1044101.0,,1400938.0,2020,10,17,2,3,5,2,1,1,0,0,0,0,1,794521.9395,5831582.424,13.34511974,52.55444923
8,8010117.0,,8100103.0,2020,10,13,5,3,6,4,0,0,1,0,0,0,1,800602.759,5823172.616,13.42694502,52.47574775
2,2010101.0,,2100101.0,2020,10,12,4,3,1,5,0,1,0,0,0,0,0,797806.1061,5825670.117,13.38812247,52.49966703
9,9051901.0,,9501941.0,2020,10,14,2,3,5,2,0,1,0,0,0,0,0,811389.9554,5821163.743,13.58339009,52.45170276
1,1011301.0,,1100308.0,2020,10,10,5,3,1,5,0,1,0,0,0,0,1,797537.6626,5828460.78,13.3866746,52.52482848
1,1011104.0,,1100104.0,2020,10,8,5,3,5,2,0,1,0,0,0,0,1,796343.4332,5825932.809,13.36687218,52.50281807
8,8010117.0,,8100102.0,2020,10,14,4,3,5,3,0,1,0,0,0,0,0,800141.6052,5823257.035,13.4202516,52.47675805
8,8010214.0,,8100209.0,2020,10,22,3,3,0,3,2,1,0,0,0,0,1,801423.3941,5822253.21,13.43816037,52.46705463
3,3040513.0,,3400620.0,2020,10,7,2,3,5,3,0,1,0,0,0,0,0,797412.357,5833971.488,13.38976868,52.57429345
9,9010401.0,,9100407.0,2020,10,8,4,3,2,6,0,1,0,0,0,0,1,806146.4586,5821066.953,13.50638307,52.45379697
3,3061227.0,,3601244.0,2020,10,7,2,3,5,3,0,1,0,0,0,0,1,800107.8412,5831704.331,13.42737449,52.5524928
1,1022206.0,,1200628.0,2020,10,20,3,3,6,4,2,0,1,0,0,0,1,795445.2392,5827650.02,13.35520249,52.51869858
11,11020515.0,,11200514.0,2020,10,16,3,3,5,2,1,1,0,0,0,0,0,803342.2761,5830064.051,13.4734357,52.53599984
6,6030605.0,,6300629.0,2020,10,13,1,3,1,5,0,1,0,0,0,0,1,792337.7964,5819856.422,13.30270125,52.45050514
1,1011101.0,,1100101.0,2020,10,17,1,3,6,7,1,0,1,0,0,0,0,794992.1256,5826408.287,13.34744323,52.50781264
4,4041136.0,,4400728.0,2020,10,14,1,3,1,5,0,1,0,0,0,0,0,789741.7432,5823200.7,13.26751131,52.48186979
2,2020202.0,,2200208.0,2020,10,18,1,3,5,2,2,1,0,0,0,0,0,797917.2883,5825263.437,13.38939175,52.49596094
1,1044201.0,,1401045.0,2020,10,19,3,3,2,2,2,1,0,0,0,0,0,796674.5994,5831952.578,13.37710865,52.55659893
4,4030725.0,,4300416.0,2020,10,15,5,3,0,2,1,1,0,0,0,0,1,791291.512,5826064.892,13.29277237,52.50672267
6,6020305.0,,6200316.0,2020,10,16,1,3,5,2,0,0,0,0,0,1,0,796017.7877,5817686.652,13.35477363,52.42907445
2,2010101.0,,2100101.0,2020,10,19,3,3,2,2,2,0,0,0,0,0,1,797465.9136,5826075.907,13.38348822,52.50349002
8,8010301.0,,8100312.0,2020,10,14,1,3,5,2,0,1,0,0,0,0,0,800850.2183,5824298.597,13.43159348,52.48570404
7,7060603.0,,7601238.0,2020,10,12,1,3,3,6,0,1,0,0,0,0,0,798460.407,5815935.07,13.38903103,52.41204638
9,9010401.0,,9100407.0,2020,10,17,4,3,5,2,1,1,0,0,0,0,0,806321.4838,5820937.997,13.50883245,52.45254316
3,3061332.0,,3601346.0,2020,10,10,6,3,0,1,0,0,0,0,0,0,1,799594.6134,5831115.958,13.4192967,52.54750154
5,5020419.0,,5200423.0,2020,10,9,1,3,5,2,0,1,0,0,0,0,0,781987.6539,5828455.488,13.15808647,52.53304672
6,6030608.0,,6300632.0,2020,10,14,5,3,5,3,0,1,0,0,0,0,0,792502.4296,5817218.694,13.30280854,52.42677008
10,10030724.0,,10300731.0,2020,10,13,7,2,0,3,0,1,0,0,0,0,1,809283.2529,5830227.315,13.56090134,52.53412425
7,7020204.0,,7200413.0,2020,10,19,3,3,0,1,2,0,0,0,0,0,1,796115.8036,5823545.724,13.36140694,52.4815435
11,11020513.0,,11200512.0,2020,10,19,3,3,0,6,2,0,0,0,0,0,0,803050.6229,5830692.777,13.46972228,52.54179721
4,4031032.0,,4500937.0,2020,10,11,3,3,1,5,0,1,0,0,0,0,0,791384.9031,5825473.274,13.29362672,52.50136898
4,4041344.0,,4400835.0,2020,10,13,3,3,3,6,0,0,0,0,0,1,0,793289.8922,5822226.929,13.31875414,52.47124609
8,8010301.0,,8100312.0,2020,10,23,5,3,0,7,2,0,0,0,0,0,0,801180.1396,5824646.452,13.43675182,52.48864006
1,1033203.0,,1300836.0,2020,10,13,4,3,5,2,0,1,0,0,0,0,0,796772.4939,5830525.251,13.37727273,52.54375123
12,12214527.0,,12200515.0,2020,10,8,3,3,5,2,0,1,0,0,0,0,0,789968.666,5835524.076,13.28159701,52.59222946
3,3061228.0,,3601245.0,2020,10,10,5,3,0,2,0,1,0,0,0,0,1,800238.8755,5831182.592,13.42882957,52.54774411
1,1011303.0,,1100310.0,2020,10,8,5,3,0,2,0,1,0,0,0,0,1,799099.9974,5828464.3,13.40963773,52.52400522
6,6010101.0,,6100101.0,2020,10,9,6,3,5,2,0,0,0,0,1,0,1,793309.5742,5820747.382,13.31774269,52.45797182
5,5010314.0,,5100316.0,2020,10,12,5,3,1,5,0,1,0,0,0,0,1,784899.8032,5829208.902,13.20154903,52.53828736
5,5030731.0,,5300737.0,2020,10,14,5,3,5,2,0,1,0,0,0,0,1,788036.9235,5829390.495,13.24783357,52.53826629
1,1011303.0,,1100310.0,2020,10,18,7,3,1,5,2,1,0,0,0,0,0,799180.6235,5828894.245,13.4112094,52.52781479
4,4010102.0,,4100101.0,2020,10,8,4,3,5,2,0,1,0,0,0,0,1,793340.975,5829718.481,13.32610463,52.53837732
1,1033102.0,,1300733.0,2020,10,15,7,3,6,4,0,0,1,0,0,0,0,797148.8366,5831377.918,13.38356889,52.55118925
1,1011204.0,,1100207.0,2020,10,9,3,3,5,2,0,1,0,0,0,0,0,798619.5654,5826919.014,13.40119045,52.51041719
4,4030622.0,,4300621.0,2020,10,15,7,3,1,5,0,1,0,0,0,0,0,791892.7889,5826851.37,13.30229604,52.51345194
7,7030301.0,,7300517.0,2020,10,15,7,3,3,3,0,1,0,0,0,0,0,793935.7529,5822819.883,13.32875766,52.47621452
6,4061757.0,,4200207.0,2020,10,17,7,2,0,6,1,1,0,0,0,0,0,784937.2122,5823082.063,13.1968535,52.48333446
11,11051330.0,,11501339.0,2020,10,16,6,3,5,2,1,1,0,0,0,0,1,807344.5589,5825224.109,13.52778907,52.49038183
4,4030415.0,,4300412.0,2020,10,8,5,3,0,3,1,1,0,0,0,0,1,791029.0594,5827407.897,13.29009091,52.51890273
4,4030929.0,,4501040.0,2020,10,9,3,3,0,7,0,1,0,0,0,0,1,792425.3893,5825613.713,13.30903484,52.50207139
6,6030607.0,,6300631.0,2020,10,9,6,3,5,2,0,1,0,0,0,0,0,790988.1461,5815767.012,13.27933802,52.4145629
4,4030415.0,,4300412.0,2020,10,8,4,3,5,2,0,1,0,0,0,0,1,790798.2721,5827376.251,13.28667154,52.51874215
1,1011306.0,,1100313.0,2020,10,8,3,2,5,3,0,1,0,0,0,0,0,799902.9447,5826513.889,13.41967947,52.50608184
1,1044201.0,,1401044.0,2020,10,6,6,3,5,2,1,1,0,0,0,0,1,796174.8028,5831502.762,13.36935671,52.55283884
1,1011302.0,,1100309.0,2020,10,13,5,3,0,3,0,0,0,1,0,0,1,798543.1682,5828979.188,13.40191701,52.52892564
2,2040501.0,,2400520.0,2020,10,6,3,2,4,6,2,1,0,0,0,0,1,800416.4816,5828262.206,13.42880127,52.52147003
10,10030727.0,,10300734.0,2020,10,15,5,2,3,6,0,0,0,0,0,0,0,809599.694,5826478.141,13.56206307,52.50034587
9,9020802.0,,9200819.0,2020,10,7,3,3,1,5,0,0,0,0,0,1,0,810697.0458,5819283.762,13.57147841,52.43524929
1,1011302.0,,1100309.0,2020,10,20,6,3,0,1,2,0,0,0,0,0,1,798528.5915,5829003.996,13.40172505,52.52915599
1,1011203.0,,1100206.0,2020,10,19,6,3,5,3,2,1,0,0,0,0,1,797876.688,5827467.187,13.39076724,52.51573705
11,11020412.0,,11200513.0,2020,10,19,3,3,5,2,2,0,0,1,0,0,0,804862.3286,5831321.034,13.4969307,52.54641735
8,8020622.0,,8200727.0,2020,10,19,5,3,5,3,2,1,0,0,0,0,0,801325.5356,5819483.44,13.43422486,52.4422823
7,7020203.0,,7200409.0,2020,10,15,5,3,1,5,0,1,0,0,0,0,0,795666.4392,5824477.037,13.35563529,52.4901355
7,7040403.0,,7400823.0,2020,10,16,3,3,1,5,0,1,0,0,0,0,0,797317.307,5821724.638,13.37742435,52.46456648
10,10020622.0,,10200629.0,2020,10,11,4,3,0,7,0,0,0,0,0,0,1,810632.2513,5827984.446,13.57863093,52.51325784
6,6030608.0,,6300632.0,2020,10,10,6,3,3,6,0,1,0,0,0,0,0,792500.0282,5817218.661,13.30277329,52.42677107
1,1033202.0,,1300835.0,2020,10,7,3,3,5,3,0,1,0,0,0,0,0,796983.6117,5830179.325,13.3800675,52.54053537
2,2040502.0,,2400521.0,2020,10,10,5,3,0,2,0,1,0,0,0,0,1,800865.2094,5828319.39,13.43544671,52.52173519
2,2050801.0,,2500831.0,2020,10,9,6,3,2,7,0,1,0,0,1,0,1,803063.7653,5827241.136,13.4667697,52.51085353
4,4051448.0,,4501045.0,2020,10,9,6,3,1,5,0,1,0,0,0,0,0,793992.8401,5825413.032,13.33188331,52.49943012
12,12304314.0,,12500824.0,2020,10,16,3,3,0,1,0,0,0,0,0,0,0,790510.2628,5835338.855,13.28940728,52.59027997
7,7040405.0,,7400927.0,2020,10,7,4,3,1,5,0,0,0,0,1,0,0,797872.8645,5820795.109,13.38474842,52.45593168
1,1022106.0,,1200522.0,2020,10,7,6,2,0,7,0,0,0,0,0,0,1,794119.8094,5828236.889,13.33624403,52.52467598
4,4030724.0,,4300415.0,2020,10,7,6,3,0,2,1,0,0,0,0,1,1,790710.1375,5825857.98,13.28405,52.5051778
9,9010401.0,,9100407.0,2020,10,17,3,3,0,3,2,0,0,0,0,1,0,806393.494,5821056.942,13.50999795,52.45356884
8,8020619.0,,8200623.0,2020,10,17,5,3,5,3,2,1,0,0,0,0,0,801400.138,5821124.362,13.43679975,52.45694928
3,3020209.0,,3200205.0,2020,10,7,5,3,5,3,0,1,0,0,0,0,1,797194.6168,5835575.562,13.38800344,52.58879083
12,12103218.0,,12100205.0,2020,10,9,2,3,5,2,0,0,0,0,1,0,1,795445.814,5834160.123,13.36100257,52.57705549
2,2030301.0,,2300314.0,2020,10,18,6,2,5,3,2,1,0,0,0,0,1,800040.7759,5826343.659,13.42155071,52.50448023
1,1011305.0,,1100312.0,2020,10,8,5,3,5,2,0,1,0,0,0,0,1,799657.7984,5827045.438,13.41655691,52.51098106
3,3050925.0,,3500936.0,2020,10,12,6,3,0,3,0,0,0,0,0,1,0,801852.152,5831396.023,13.45274314,52.54876561
9,9020502.0,,9200511.0,2020,10,6,4,3,1,5,0,1,0,0,0,0,1,807764.3555,5822130.948,13.53109817,52.46242416
2,2050802.0,,2500833.0,2020,10,9,2,3,5,3,0,1,0,0,0,0,1,802851.6144,5826924.139,13.46336477,52.50813015
2,2040503.0,,2400522.0,2020,10,17,6,3,5,7,2,0,0,0,0,1,1,801464.8936,5828060.698,13.44402412,52.5190853
4,4041241.0,,4400832.0,2020,10,17,6,3,0,3,1,1,0,0,0,0,1,791345.5556,5821989.792,13.29000374,52.47016063
2,2010102.0,,2100102.0,2020,10,12,3,3,1,5,0,1,0,0,0,0,0,798323.0821,5826242.319,13.39622831,52.50451372
1,1011303.0,,1100310.0,2020,10,7,4,3,5,2,1,1,0,0,0,0,0,799483.2108,5828847.47,13.41561431,52.52722939
7,7060604.0,,7601339.0,2020,10,18,5,3,1,5,1,1,0,0,0,0,0,795579.4204,5816081.281,13.34692658,52.41492025
4,4051446.0,,4501043.0,2020,10,11,3,3,5,2,0,1,0,0,0,0,0,792831.3915,5824347.716,13.31388612,52.49050436
6,6020302.0,,6200312.0,2020,10,23,2,3,3,6,2,1,0,0,0,0,0,794521.2691,5819136.342,13.33410385,52.44287798
7,7020201.0,,7200307.0,2020,10,9,6,3,5,3,0,1,0,0,0,0,1,794981.1599,5824062.578,13.34520476,52.48679087
7,7030301.0,,7300515.0,2020,10,13,5,3,5,3,0,0,0,0,0,0,0,793630.934,5822673.567,13.3241537,52.47506681
1,1011201.0,,1100205.0,2020,10,13,4,3,2,2,0,1,0,0,0,0,0,796960.7949,5826702.83,13.37662758,52.50938487
4,4030827.0,,4300623.0,2020,10,10,3,3,5,7,0,1,0,0,0,0,1,792729.5404,5826185.73,13.31400579,52.50703626
1,1011102.0,,1100102.0,2020,10,12,5,3,0,2,0,0,0,1,0,0,0,795130.6908,5827081.683,13.35007608,52.51377419
1,1011301.0,,1100308.0,2020,10,8,5,3,3,6,0,1,0,0,0,0,1,797378.2091,5828938.959,13.38475888,52.52920178
11,11020515.0,,11200514.0,2020,10,12,5,2,5,2,0,1,0,0,0,0,0,803356.1336,5830074.944,13.47364932,52.53608975
8,8010303.0,,8100314.0,2020,10,22,2,3,5,2,2,1,0,0,0,0,0,801016.9429,5823888.169,13.43367078,52.48193336
9,9020701.0,,9200715.0,2020,10,18,5,3,5,3,2,1,0,0,0,0,0,808648.5022,5819159.509,13.54132534,52.43529547
8,8010404.0,,8100416.0,2020,10,15,5,2,0,7,0,0,0,0,0,0,1,801944.3346,5823069.31,13.44654425,52.47408182
4,4030725.0,,4300416.0,2020,10,10,5,3,5,7,0,1,0,0,0,0,0,791512.5492,5826316.126,13.29623987,52.50885689
10,10040830.0,,10400837.0,2020,10,17,2,3,5,3,1,1,0,0,0,0,0,810607.3876,5825514.421,13.57596189,52.49113689
3,3071536.0,,3701554.0,2020,10,10,5,3,1,5,0,1,0,0,0,0,0,799057.3303,5829842.291,13.4102503,52.53638026
4,4030416.0,,4300413.0,2020,10,8,2,3,6,7,0,0,1,0,0,0,1,791019.8198,5827153.104,13.28973224,52.51662346
2,2010103.0,,2100105.0,2020,10,21,3,3,5,3,2,1,0,0,0,0,0,799559.584,5825858.439,13.41404601,52.50039535
6,6030609.0,,6300633.0,2020,10,15,5,2,0,7,0,1,0,0,0,0,1,792269.0135,5818679.095,13.30066207,52.43998726
7,7040403.0,,7400823.0,2020,10,8,5,3,1,5,0,1,0,0,0,0,0,797292.6788,5821261.966,13.37665079,52.46043248
5,5020625.0,,5200629.0,2020,10,7,5,3,5,2,0,1,0,0,0,0,1,784350.1636,5828098.776,13.19251709,52.528621
2,2010102.0,,2100102.0,2020,10,11,2,3,5,2,0,0,0,0,0,1,0,798333.2558,5825618.414,13.39581881,52.49891565
3,3061228.0,,3601245.0,2020,10,18,4,2,5,2,2,1,0,0,0,0,0,800193.9661,5830930.274,13.42794121,52.54550727
1,1011101.0,,1100101.0,2020,10,17,6,3,0,2,1,0,0,1,0,0,1,795229.5879,5826625.582,13.3511246,52.50963207
6,6040805.0,,6400839.0,2020,10,15,5,3,6,7,0,0,1,0,0,0,0,788593.9249,5819384.405,13.24735567,52.4482626
1,1033201.0,,1300834.0,2020,10,19,5,3,0,1,2,0,0,0,0,0,0,798432.1319,5830182.313,13.40136536,52.53977079
9,9010302.0,,9100306.0,2020,10,20,5,3,3,6,2,1,0,0,0,0,0,804496.8767,5819984.605,13.48119598,52.44501754
6,6030504.0,,6300528.0,2020,10,19,5,2,5,2,2,0,0,0,0,0,0,789041.577,5816692.179,13.25159635,52.42388892
2,2020203.0,,2200209.0,2020,10,10,5,2,6,4,0,1,1,0,0,0,0,797736.303,5824295.647,13.3858689,52.48738458
1,1011302.0,,1100309.0,2020,10,11,4,3,5,2,0,1,0,0,0,0,0,797995.716,5828901.88,13.39380154,52.52853222
12,12103115.0,,12100103.0,2020,10,9,6,3,5,3,0,1,0,0,0,0,1,796316.0948,5833941.572,13.37361261,52.57462325
3,3050919.0,,3500932.0,2020,10,16,5,3,5,3,0,1,0,0,0,0,0,801505.3033,5832597.51,13.44873459,52.55972662
4,4030620.0,,4300619.0,2020,10,13,5,3,0,6,0,1,0,0,0,0,0,792275.1366,5827416.95,13.30841111,52.51831747
11,11051331.0,,11501340.0,2020,10,15,5,3,5,3,0,1,0,0,0,0,0,807536.0329,5824817.287,13.53022489,52.48662803
9,9010301.0,,9100304.0,2020,10,16,5,3,5,2,0,1,0,0,0,0,0,804890.1287,5822151.523,13.48894252,52.46421978
12,12302110.0,,12601235.0,2020,10,11,2,3,5,3,0,1,0,0,0,0,0,795460.6946,5836375.635,13.36319717,52.59690724
2,2010103.0,,2100105.0,2020,10,11,4,3,2,7,0,1,0,0,0,0,0,799717.9978,5825787.297,13.4163087,52.49967069
7,7020202.0,,7200308.0,2020,10,16,5,3,5,5,0,1,0,0,0,0,0,794861.4124,5823589.641,13.34302798,52.48261598
4,4051655.0,,4501153.0,2020,10,15,5,3,1,5,0,1,0,0,0,0,0,794438.6933,5823271.89,13.3365405,52.47999561
10,10010102.0,,10100102.0,2020,10,15,5,3,5,3,0,1,0,0,0,0,0,809588.0402,5834275.143,13.56915459,52.57022599
1,1011301.0,,1100308.0,2020,10,9,2,3,5,2,0,1,0,0,0,0,1,797042.9862,5829329.126,13.38018045,52.53288195
7,7050501.0,,7501029.0,2020,10,7,5,2,6,4,1,0,1,0,0,0,0,797666.706,5819356.926,13.38044173,52.44315216
6,6030503.0,,6300527.0,2020,10,20,5,3,5,3,2,1,0,0,0,0,0,790615.874,5818419.129,13.27618428,52.43853763
2,2040701.0,,2400521.0,2020,10,13,4,3,5,2,0,1,0,0,0,0,0,800718.1069,5827874.071,13.43288256,52.51782483
3,3061227.0,,3601244.0,2020,10,13,5,3,5,2,0,1,0,0,0,0,0,799997.1453,5831717.08,13.42575826,52.55266805
4,4041239.0,,4400830.0,2020,10,14,3,3,5,2,0,1,0,0,0,0,0,791672.1269,5823328.848,13.29596889,52.48199094
3,3061441.0,,3601453.0,2020,10,13,5,3,5,2,0,0,0,1,0,0,0,802377.5485,5828844.226,13.45814609,52.52560274
12,12214422.0,,12200310.0,2020,10,19,3,3,5,3,2,1,0,0,0,0,1,792085.3592,5832942.597,13.31048084,52.56795493
10,10030727.0,,10300734.0,2020,10,7,6,3,5,3,1,1,0,0,0,0,1,809398.1266,5825756.2,13.55843257,52.49399034
4,4030931.0,,4501042.0,2020,10,5,6,3,1,5,2,0,0,0,1,0,1,794410.279,5825901.754,13.33844707,52.50358618
1,1033102.0,,1300733.0,2020,10,18,4,3,5,2,2,1,0,0,0,0,0,797012.4203,5831490.347,13.38166344,52.55227145
4,4051446.0,,4501043.0,2020,10,9,5,3,0,6,0,1,0,0,0,0,1,792666.3716,5825228.451,13.31223633,52.49848842
1,1022101.0,,1200517.0,2020,10,7,2,3,5,3,0,1,0,0,0,0,1,792913.1547,5828880.137,13.3190759,52.53109205
8,8010117.0,,8100102.0,2020,10,9,3,3,5,3,0,1,0,0,0,0,0,800141.2872,5823258.28,13.42024805,52.47676938
12,12103219.0,,12100204.0,2020,10,14,4,3,5,2,0,1,0,0,0,0,0,795594.4082,5833151.354,13.36228983,52.56793218
11,11030619.0,,11300620.0,2020,10,13,4,3,0,1,0,0,0,0,0,0,1,803562.8145,5829756.54,13.47639637,52.53312093
3,3020210.0,,3200207.0,2020,10,12,4,2,5,3,0,1,0,0,0,0,1,799663.2851,5835840.934,13.42457504,52.58981512
2,2030301.0,,2300314.0,2020,10,16,3,3,6,4,0,0,1,0,0,0,0,800168.0652,5825862.534,13.42298674,52.50009771
7,7070702.0,,7601443.0,2020,10,9,6,3,3,6,0,1,0,0,0,0,1,799948.4289,5815739.551,13.41066787,52.40948054
1,1022104.0,,1200520.0,2020,10,13,3,3,5,3,0,0,0,0,0,1,0,794264.8175,5829275.329,13.33929438,52.53390668
4,4030623.0,,4300622.0,2020,11,15,6,3,1,5,0,1,0,0,0,0,0,793799.4055,5826281.342,13.32980814,52.50731827
10,10040933.0,,10400941.0,2020,11,6,3,3,0,3,2,1,0,0,0,0,1,812815.0135,5825737.505,13.60858084,52.49187549
11,11030618.0,,11300618.0,2020,11,10,5,3,5,3,0,1,0,0,0,0,0,802427.7707,5828890.74,13.45892641,52.5259918
7,7060604.0,,7601339.0,2020,11,13,2,3,5,3,0,1,0,0,0,0,0,795597.5695,5815761.419,13.34691019,52.41204307
7,7040402.0,,7400822.0,2020,11,14,6,3,5,2,0,1,0,0,0,0,0,796135.5947,5820787.775,13.35924957,52.45680998
10,10020517.0,,10200524.0,2020,11,16,3,3,0,2,1,1,0,0,0,0,0,813344.2093,5830791.282,13.62110836,52.53685863
2,2010104.0,,2100106.0,2020,11,22,1,3,2,7,2,0,0,0,0,1,0,799761.1457,5825710.041,13.41687289,52.49895451
6,6020302.0,,6200312.0,2020,11,11,7,2,5,3,0,1,0,0,0,0,0,794339.764,5819040.842,13.33135704,52.4421196
8,8041037.0,,8401243.0,2020,11,12,1,3,0,1,0,0,0,0,0,0,1,805575.1472,5818616.167,13.4957606,52.43215128
7,7040401.0,,7400720.0,2020,11,11,3,2,5,2,0,0,0,0,1,0,0,797441.5573,5823740.292,13.38104532,52.48256708
4,4030726.0,,4500936.0,2020,11,19,4,3,6,4,2,0,1,0,0,0,0,791570.6785,5825584.109,13.29645285,52.50226337
4,4051654.0,,4501150.0,2020,11,11,2,3,5,2,0,0,0,0,0,1,1,793426.9088,5823928.736,13.32226307,52.4864286
1,1033102.0,,1300733.0,2020,11,17,5,3,5,2,2,1,0,0,0,0,0,797011.3249,5831490.986,13.3816479,52.55227777
3,3050925.0,,3500936.0,2020,11,15,2,3,2,2,0,1,0,0,0,0,0,801851.4066,5831399.231,13.45273509,52.54879478
1,1044201.0,,1401045.0,2020,11,14,5,3,5,2,0,1,0,0,0,0,0,796460.6014,5831928.505,13.37393985,52.55649968
2,2030301.0,,2300314.0,2020,11,10,3,3,2,6,0,1,0,0,0,0,0,799858.0954,5825839.281,13.41841315,52.50005969
3,3071537.0,,3701555.0,2020,11,16,4,3,0,1,1,0,0,0,0,0,0,799651.3374,5830086.204,13.41920187,52.53824027
3,3061126.0,,3601141.0,2020,11,13,6,3,0,2,0,1,0,0,0,0,0,799242.8678,5831771.493,13.41471565,52.55357069
8,8020625.0,,8200730.0,2020,11,15,4,3,5,2,0,1,0,0,0,0,0,801371.0121,5819265.416,13.43469529,52.44030302
4,4020310.0,,4200308.0,2020,11,7,5,3,5,3,0,1,0,0,0,0,0,790375.4627,5827305.392,13.28039594,52.51833219
9,9031101.0,,9301126.0,2020,11,12,1,3,0,1,0,0,0,0,0,0,1,811430.8622,5817355.007,13.58044236,52.41754736
4,4041344.0,,4400835.0,2020,11,8,4,3,1,5,0,1,0,0,0,0,0,792873.4252,5821902.687,13.31235581,52.46856278
2,2050801.0,,2500830.0,2020,11,17,2,3,5,3,2,1,0,0,0,0,0,802546.1901,5827385.628,13.45929779,52.51243591
10,10010308.0,,10100311.0,2020,11,5,5,3,5,2,2,1,0,0,0,0,0,806548.9183,5829160.491,13.51973228,52.52610791
1,1033203.0,,1300836.0,2020,11,21,7,3,5,2,2,1,0,0,0,0,0,796738.1859,5830744.847,13.37696448,52.54573835
