OBJECTID;LAND;BEZ;LOR;LOR_ab_2021;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;USTRZUSTAND;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84
135948;11;9;9010302;9100306;2020;1;7;2;3;6;2;2;0;1;1;0;0;0;0;804023,4275;5821200,635;13,47535829;52,45618006
135949;11;6;6040804;6400838;2020;1;7;6;2;6;2;0;0;1;1;0;0;0;1;787586,1851;5818055,882;13,23142494;52,43688245
135950;11;1;1022204;1200626;2020;1;18;5;3;6;4;1;1;0;1;0;0;0;0;794563,462;5828297,32;13,34281798;52,52497819
135951;11;7;7020202;7200308;2020;1;13;4;3;5;5;0;1;1;0;0;0;0;0;794924,5642;5823594,408;13,34395946;52,48262461
135952;11;4;4051448;4501045;2020;1;18;7;3;5;3;2;1;1;0;0;0;0;0;793964,6671;5824920,625;13,3310349;52,49503112
135953;11;3;3040818;3400829;2020;1;17;2;3;5;3;2;1;1;0;0;0;0;0;799993,567;5833017,497;13,42688105;52,564326
135954;11;9;9010401;9100407;2020;1;7;6;3;5;3;2;1;1;0;0;0;0;1;806115,7098;5820081,818;13,50502921;52,44498496
135955;11;1;1033102;1300733;2020;1;3;7;3;5;2;2;0;1;0;0;0;0;1;797366,4373;5831201,912;13,38661112;52,54949283
135956;11;1;1033203;1300836;2020;1;13;6;3;2;6;0;0;1;0;0;0;1;0;796510,4633;5830919,441;13,37377203;52,54742738
135957;11;9;9020501;9200510;2020;1;10;5;3;2;6;0;0;1;0;0;0;0;0;806153,6139;5823335,015;13,50856853;52,47412027
135958;11;9;9010402;9100409;2020;1;9;2;3;5;3;0;1;1;0;0;0;0;0;807493,2277;5819514,65;13,52471144;52,43912898
135959;11;8;8010301;8100312;2020;1;20;6;3;5;3;2;1;1;0;0;0;0;1;801251,573;5824241,068;13,43743429;52,4849671
135960;11;5;5010312;5100314;2020;1;17;5;3;6;4;2;0;1;1;0;0;0;0;784977,8936;5830028,054;13,20340001;52,54559098
135961;11;12;12214422;12200310;2020;1;11;2;2;0;2;0;0;1;0;0;0;1;0;791885,6043;5833393,523;13,30793885;52,57210447
135962;11;11;11020412;11200411;2020;1;7;4;2;5;3;2;1;1;0;0;0;0;0;805842,3047;5831853,978;13,5118282;52,55064448
135963;11;6;6010206;6100206;2020;1;13;7;3;5;3;0;1;1;0;0;0;0;0;794255,7361;5819376,404;13,33041987;52,44517299
135964;11;7;7010104;7100205;2020;1;16;2;2;3;6;0;0;1;0;0;0;0;0;796376,7248;5825232,341;13,36673786;52,49652095
135965;11;2;2030302;2300315;2020;1;19;6;3;5;3;1;1;1;0;0;0;0;1;800678,7425;5825793,301;13,43042467;52,49919601
135966;11;6;6020410;6200422;2020;1;1;7;2;1;1;2;0;1;0;0;0;0;1;794274,9137;5816381,751;13,32806566;52,41831674
135967;11;4;4010103;4100102;2020;1;11;6;3;0;2;0;1;1;0;0;0;0;0;791563,1785;5829736,048;13,29998213;52,5394889
135968;11;9;9051701;9501736;2020;1;7;5;3;5;3;1;1;1;0;0;0;0;0;812810,9413;5821337,579;13,6043954;52,45244934
135969;11;9;9041301;9401329;2020;1;17;2;3;1;5;2;0;1;0;0;0;0;0;812181,3231;5818247,635;13,59227432;52,42511909
135970;11;2;2040701;2400623;2020;1;19;6;3;3;6;2;1;1;0;0;0;0;1;800588,2032;5827034,371;13,43021537;52,51036998
135971;11;9;9020501;9200510;2020;1;17;3;3;2;2;2;0;1;0;0;0;0;0;806235,4627;5823199,34;13,50964526;52,47285843
135972;11;6;6020303;6200313;2020;1;19;6;2;6;2;2;0;1;1;0;0;0;0;795369,8398;5818454,923;13,34595004;52,43631176
135973;11;1;1011303;1100310;2020;1;18;7;3;2;2;2;0;1;0;0;0;0;0;798674,6269;5828137,506;13,40309315;52,52130914
135974;11;12;12214421;12200307;2020;1;11;2;3;5;3;0;0;1;0;0;0;0;0;793032,7203;5833869,127;13,3252371;52,57575163
135975;11;4;4041137;4400727;2020;1;18;6;3;6;4;2;0;1;1;0;0;0;1;791476,625;5824361,952;13,29400168;52,49135707
135976;11;3;11030618;11300617;2020;1;20;3;3;2;6;2;0;1;0;0;0;0;0;802583,2057;5829304,524;13,46158711;52,52961425
135977;11;6;6020301;6200311;2020;1;17;6;3;5;3;2;0;1;0;0;0;0;1;796245,6984;5818262,04;13,35862571;52,43410903
135978;11;6;6020409;6200421;2020;1;10;7;3;5;2;0;1;1;0;0;0;0;1;793305,2417;5816955,203;13,31435083;52,42397816
135979;11;3;3040614;3400723;2020;1;15;2;3;5;7;0;0;1;0;1;0;0;1;799216,4929;5833730,875;13,41609465;52,57114789
135980;11;1;1044201;1401045;2020;1;17;6;3;2;2;2;0;1;0;0;0;0;1;796460,955;5831928,059;13,37394465;52,55649548
135981;11;3;3061126;3601140;2020;1;8;5;3;2;7;0;0;1;0;0;0;0;0;798464,0065;5831646,883;13,40315005;52,5528811
135982;11;2;2050601;2500726;2020;1;8;4;3;5;3;0;0;1;0;0;0;0;0;801967,8834;5828239,785;13,45157718;52,52041218
135983;11;2;2050803;2500835;2020;1;19;1;3;6;2;2;0;1;1;0;0;0;0;803061,1402;5825880,023;13,46549222;52,49865552
135984;11;2;2020204;2200210;2020;1;16;3;3;5;2;0;1;1;0;0;0;0;0;798843,5331;5825088,206;13,40283777;52,49388386
135985;11;1;1011306;1100313;2020;1;17;6;3;5;2;2;0;0;0;1;0;1;1;800435,5519;5826709,838;13,42767991;52,50754518
135986;11;2;2040502;2400521;2020;1;7;6;3;1;5;0;1;1;0;0;0;0;0;800462,5901;5828369,996;13,42957617;52,52241078
135987;11;3;3020307;3200309;2020;1;8;2;3;5;2;0;1;1;0;0;0;0;0;800465,2899;5836192,497;13,43669709;52,59252381
135988;11;3;3061332;3601348;2020;1;16;6;3;0;1;2;0;0;0;1;0;0;1;799728,5248;5830567,24;13,42077049;52,54250952
135989;11;2;2010103;2100104;2020;1;16;5;2;6;4;2;0;1;1;0;0;0;0;799049,6506;5826308,016;13,40696;52,50470486
135990;11;9;9020802;9200819;2020;1;16;4;3;5;2;0;1;1;0;0;0;0;0;810385,8703;5819843,046;13,567435;52,44043809
135991;11;9;9010202;9100203;2020;1;10;7;3;6;4;0;0;1;1;0;0;0;0;804233,6332;5824169,466;13,48114945;52,48267198
135992;11;4;4020311;4200310;2020;1;21;5;2;8;1;2;0;1;0;0;0;0;0;789778,1601;5826392,399;13,27082267;52,51046477
135993;11;6;6020302;6200312;2020;1;17;4;2;5;3;2;0;1;0;1;0;0;0;794324,7905;5819194,066;13,33127234;52,44350124
135994;11;8;8010303;8100314;2020;1;5;1;3;0;7;2;0;1;0;0;0;0;0;800340,8922;5824353,607;13,42416487;52,48647752
135995;11;2;2020203;2200209;2020;1;8;3;3;0;2;0;1;0;0;0;1;0;1;796952,5644;5824408,38;13,37446091;52,48882197
135996;11;7;7010101;7100101;2020;1;15;6;2;0;3;1;1;0;0;0;0;1;1;794662,6116;5825731,763;13,34200343;52,50192611
135997;11;6;6010209;6100209;2020;1;18;6;3;6;2;1;0;1;1;0;0;0;0;794086,3175;5821511,762;13,329815;52,46440675
135998;11;1;1033203;1300836;2020;1;0;2;3;1;1;2;0;1;0;0;0;0;1;796733,2271;5830178,076;13,37638529;52,54066058
135999;11;4;4041238;4400830;2020;1;15;6;3;6;2;1;0;1;1;0;0;0;1;791308,6539;5822786,417;13,29015778;52,47732207
136000;11;6;6020304;6200314;2020;1;17;5;3;5;2;2;0;1;0;1;0;0;0;794602,8566;5817724,394;13,33405637;52,43017655
136001;11;5;5010339;5100317;2020;1;13;4;2;2;6;0;0;1;0;0;0;0;0;787094,262;5828151,607;13,23290284;52,52765638
136002;11;3;3061430;3601450;2020;1;16;2;3;5;2;2;0;1;0;0;0;0;1;802340,4991;5829200,996;13,45792604;52,528821
136003;11;7;7040404;7400826;2020;1;15;6;3;6;7;0;1;0;1;0;0;0;0;797155,8697;5820588,895;13,37404404;52,45447345
136004;11;2;2010104;2100106;2020;1;17;6;3;6;7;2;1;0;1;0;0;0;0;799054,6495;5825612,719;13,40640902;52,49846977
136005;11;5;5030730;5300736;2020;1;23;2;3;0;3;2;1;1;0;0;0;0;0;786812,2934;5829822,078;13,23019949;52,54278164
136006;11;7;7010103;7100204;2020;1;14;6;3;5;7;0;0;1;0;1;0;0;1;795506,9158;5824806,629;13,35358494;52,49317642
136007;11;4;4051446;4501043;2020;1;12;6;3;1;5;0;0;1;0;1;0;0;1;792827,1092;5824377,125;13,31384908;52,49077031
136008;11;7;7060603;7601238;2020;1;14;6;3;2;2;0;0;1;0;0;0;0;0;798400,949;5815916,793;13,38814316;52,41191495
136009;11;9;9051901;9501941;2020;1;13;1;2;4;1;0;0;1;0;0;0;0;0;811047,8635;5821228,618;13,57843267;52,45247889
136010;11;12;12214527;12200515;2020;1;17;5;3;6;4;2;0;1;1;0;0;0;0;789888,6312;5835039,993;13,2799952;52,58793234
136011;11;5;5010101;5100104;2020;1;8;2;3;5;3;0;0;1;0;0;1;0;0;785812,1559;5831736,054;13,21713961;52,56046746
136012;11;6;6020305;6200315;2020;1;9;1;2;6;2;0;0;1;1;0;0;0;0;795413,8103;5817968,747;13,3461654;52,43192974
136013;11;10;10010310;10100315;2020;1;5;4;3;6;2;2;0;1;1;0;0;0;0;809379,8149;5830478,201;13,56255394;52,53631779
136014;11;2;2020202;2200208;2020;1;23;7;3;5;2;2;1;1;0;0;0;0;1;797919,5382;5825262,968;13,38942438;52,49595551
136015;11;7;7070705;7601546;2020;1;15;2;3;6;5;0;0;1;1;0;0;0;0;798651,935;5813760,035;13,38989929;52,39244506
136016;11;7;7040401;7400721;2020;1;5;6;3;6;2;2;0;1;1;0;0;0;0;798736,6701;5823954,346;13,400252;52,4837788
136017;11;7;7050501;7501030;2020;1;14;6;3;0;3;0;0;1;0;0;0;1;0;797856,7805;5819621,784;13,38346607;52,44542284
136018;11;4;4020310;4200308;2020;1;10;6;2;5;2;0;1;1;0;0;0;0;0;790271,5977;5827896,794;13,27938564;52,52368945
136019;11;12;12214125;12200412;2020;1;9;1;3;5;2;0;0;1;0;0;0;0;1;791165,8241;5834026,556;13,29790407;52,578165
136020;11;8;8010404;8100416;2020;1;11;4;3;6;4;0;0;1;1;0;0;0;0;801840,5851;5823067,363;13,44501963;52,47412171
136021;11;12;12214125;12200414;2020;1;15;2;3;2;6;1;0;1;0;0;0;0;1;788064,1649;5831084,439;13,24970333;52,55343876
136022;11;11;11040925;11400927;2020;1;12;6;3;0;1;0;0;0;0;1;0;0;1;803874,8608;5826396,989;13,47791407;52,50283647
136023;11;3;3030715;3300516;2020;1;14;7;3;5;3;0;0;1;0;0;0;0;0;800991,5392;5834481,403;13,4428882;52,57689629
136024;11;12;12103218;12100205;2020;1;8;5;2;1;7;0;0;1;0;0;1;0;0;795563,5912;5834514,54;13,36305157;52,58016852
136025;11;7;7050501;7501030;2020;1;7;2;3;5;5;1;1;1;0;0;0;0;0;797806,3876;5820416,268;13,38343513;52,452572
136026;11;8;8030829;8300934;2020;1;4;6;3;6;2;2;0;0;1;0;1;0;1;803136,0604;5818434,848;13,45982977;52,43188312
136027;11;11;11030721;11300723;2020;1;19;3;3;2;6;2;0;1;0;0;0;0;1;805215,6323;5828207,916;13,49926633;52,51831855
136028;11;12;12302110;12601235;2020;1;7;6;3;6;2;2;0;1;1;0;0;0;1;794634,948;5836270,01;13,35094732;52,59640843
136029;11;1;1044202;1401047;2020;1;10;7;3;2;6;0;0;1;0;0;0;0;0;795756,1675;5830568,063;13,36236775;52,54468764
136030;11;1;1044101;1400937;2020;1;14;2;3;2;6;0;0;1;0;0;1;0;1;793796,9675;5832176,797;13,33498357;52,56016897
136031;11;10;10010308;10100311;2020;1;7;6;3;4;6;2;0;1;0;0;0;1;1;806987,9076;5829860,308;13,52682892;52,53213273
136032;11;2;2020205;2200211;2020;1;12;5;3;5;3;0;1;1;0;0;0;0;0;798050,8638;5824556,298;13,39072094;52,48954937
136033;11;9;9020701;9200715;2020;1;14;7;3;2;6;0;0;1;0;0;0;0;0;807854,1635;5818113,842;13,52871483;52,42637163
136034;11;5;5030730;5300736;2020;1;18;4;2;2;6;2;0;1;0;0;0;0;0;785818,8744;5829269,511;13,21511533;52,53834949
136035;11;4;4020207;4200205;2020;1;17;1;2;5;5;0;0;1;0;1;0;0;0;788541,0633;5826923,084;13,25310489;52,51587836
136036;11;7;7040401;7400721;2020;1;11;3;3;0;6;0;0;0;1;0;0;1;0;797893,8766;5823969,172;13,38789089;52,48437216
136037;11;5;5010206;5100208;2020;1;7;6;2;6;2;2;0;1;1;0;0;0;1;781553,8063;5830707,693;13,15361643;52,55346541
136038;11;7;7070704;7601545;2020;1;7;6;3;0;1;0;1;0;0;0;0;0;1;800176,6034;5814055,565;13,41250323;52,3942608
136039;11;5;5010209;5100211;2020;1;7;3;3;2;6;1;0;1;0;0;0;0;0;781738,3826;5829623,469;13,1554117;52,54364832
136040;11;9;9051901;9501940;2020;1;6;6;3;6;2;2;0;1;1;0;0;0;1;812169,203;5821695,365;13,59531686;52,45602241
136041;11;3;3040614;3400721;2020;1;18;7;3;0;2;2;0;1;0;0;0;1;0;798225,2328;5833454,859;13,40126361;52,56921782
136042;11;6;6030504;6300528;2020;1;9;2;3;6;2;0;0;0;1;0;0;1;0;790158,941;5815449,692;13,26690523;52,4121582
136043;11;5;5030731;5300737;2020;1;6;6;3;6;2;2;0;1;1;0;0;0;1;786983,4755;5829586,869;13,23251359;52,54058271
136044;11;10;10020416;10200423;2020;1;16;5;2;6;4;1;0;1;1;0;0;0;0;813585,4896;5831224,746;13,62506314;52,54060406
136045;11;7;7040405;7400927;2020;1;15;7;3;5;2;0;0;1;0;0;0;0;0;798894,931;5821213,993;13,40012036;52,4591285
136046;11;1;1011401;1100415;2020;1;18;4;3;1;5;2;0;1;0;0;0;0;0;798196,2527;5829354,534;13,39715493;52,53248
136047;11;1;1011402;1100416;2020;1;1;1;3;0;1;2;1;0;0;0;0;0;1;798695,7;5829495,683;13,40462291;52,53347173
136048;11;1;1011102;1100102;2020;1;9;2;3;3;6;0;0;1;0;0;0;0;0;795077,6226;5827224,642;13,3494231;52,51508442
136049;11;7;7060604;7601341;2020;1;7;5;3;5;2;1;1;1;0;0;0;0;1;797597,05;5815556,108;13,37603827;52,40911934
136050;11;11;11041128;11401137;2020;1;13;6;3;5;2;0;1;1;0;0;0;0;0;807090,7417;5825836,071;13,52462655;52,49600917
136051;11;7;7010104;7100206;2020;1;15;6;3;0;7;0;1;0;0;0;0;0;0;796693,2404;5824321,015;13,37057507;52,48817982
136052;11;7;7050503;7501031;2020;1;16;1;3;5;3;2;0;1;0;0;0;1;0;799111,1945;5819836,732;13,4020603;52,44666481
136053;11;7;7040406;7400928;2020;1;14;5;3;4;6;0;1;1;0;0;0;0;0;800213,0226;5821775,104;13,41996646;52,46343555
136054;11;5;5010311;5100313;2020;1;13;5;3;2;6;0;0;0;0;1;0;1;0;785333,0908;5830089,269;13,20867638;52,54595392
136055;11;5;5010206;5100208;2020;1;12;2;3;5;2;0;0;1;0;0;0;0;0;781546,9549;5830700,132;13,15350924;52,55340116
136056;11;11;11030619;11300620;2020;1;7;2;3;2;6;0;0;1;0;0;0;0;0;803881,8203;5829567,773;13,4809123;52,53125132
136057;11;3;3030715;3300516;2020;1;17;5;3;0;1;2;0;1;0;1;0;0;1;801146,1901;5833194,919;13,44399536;52,56527994
136058;11;4;4030519;4300518;2020;1;16;5;3;2;6;0;0;1;0;0;0;0;0;791334,3098;5828695,025;13,29570452;52,5302787
136059;11;1;1044201;1401043;2020;1;15;4;3;5;3;0;1;1;0;0;0;0;0;796201,0721;5830765,617;13,3690855;52,54621681
136060;11;3;3071537;3701556;2020;1;18;7;3;3;2;2;1;1;0;0;0;0;0;799812,324;5829573,699;13,42110605;52,53355796
136061;11;12;12214527;12200515;2020;1;18;2;3;1;1;2;1;1;0;0;0;0;0;789620,3324;5834578,626;13,27564269;52,58393909
136062;11;1;1044101;1400938;2020;1;21;5;3;6;4;2;0;1;1;0;0;0;1;794234,4398;5831183,405;13,34053783;52,55102771
136063;11;1;1011102;1100102;2020;1;13;6;3;5;3;0;0;1;0;0;0;0;1;795050,5368;5827188,868;13,34899339;52,51477839
136064;11;3;3061131;3601142;2020;1;14;6;3;2;7;0;1;1;0;0;0;0;0;798826,1601;5830362,167;13,40731969;52,54116697
136065;11;7;7050501;7501029;2020;1;15;7;3;5;3;0;1;1;0;0;0;0;0;797593,2916;5819553,856;13,37954019;52,4449574
136066;11;5;5020625;5200629;2020;1;11;5;2;2;6;0;0;1;0;0;0;1;0;784210,8821;5828728,452;13,19100786;52,53433936
136067;11;12;12214527;12200515;2020;1;9;2;3;0;6;0;1;0;0;0;0;1;0;790139,5385;5835309,759;13,28392467;52,590217
136068;11;6;6040703;6400737;2020;1;15;7;3;5;2;0;1;1;0;0;0;0;0;787067,7071;5817276,23;13,22314934;52,43016459
136069;11;3;3061227;3601244;2020;1;11;3;3;5;3;0;1;1;0;0;0;0;0;800085,204;5831661,07;13,42700252;52,55211751
136070;11;3;3061227;3601243;2020;1;23;7;3;5;2;2;0;1;0;0;0;1;0;799492,9518;5831755,402;13,41837869;52,55328901
136071;11;1;1011201;1100205;2020;1;8;4;3;5;3;0;1;1;0;0;0;0;0;796957,9387;5826728,578;13,37660859;52,50961722
136072;11;12;12214421;12200307;2020;1;17;7;2;6;2;2;0;1;1;0;0;0;0;793384,3713;5833150,693;13,32977584;52,56912185
136073;11;11;11030619;11300620;2020;1;16;2;3;5;3;2;0;1;0;0;0;0;1;804212,2582;5829085,58;13,48532739;52,52674532
136074;11;1;1044101;1400938;2020;1;20;5;2;6;2;2;0;1;1;0;0;0;1;794518,0799;5831557,676;13,34504102;52,55422947
136075;11;12;12214125;12200412;2020;1;13;6;3;2;6;0;0;1;0;0;0;1;0;790711,0807;5834292,764;13,29144555;52,58079465
136076;11;3;3010101;3100101;2020;1;10;6;2;5;3;0;1;1;0;0;0;0;0;804133,0014;5842099,595;13,49610655;52,64342693
136077;11;11;11051229;11501238;2020;1;7;5;3;5;2;2;1;1;0;0;0;0;0;805625,1711;5824264,921;13,50166478;52,48275046
136078;11;11;11040926;11400928;2020;1;5;2;3;5;3;2;0;1;0;0;0;0;0;804116,7749;5826326,352;13,48140258;52,50206861
136079;11;7;7040405;7400927;2020;1;20;5;3;6;4;2;0;1;1;0;0;0;1;797983,3047;5820842,923;13,38641163;52,45630009
136080;11;2;2020204;2200210;2020;1;18;3;3;5;2;2;1;1;0;0;0;0;0;798295,5895;5825329,038;13,39500643;52,49634235
136081;11;8;8010213;8100208;2020;1;19;5;2;6;4;2;0;1;1;0;0;0;1;801184,0429;5822690,1;13,43504201;52,4711026
136082;11;4;4030725;4300416;2020;1;5;7;3;5;3;2;0;1;0;0;0;0;0;791732,7787;5826094,986;13,29928183;52,50675667
136083;11;6;6010101;6100101;2020;1;12;2;3;2;6;0;0;1;0;0;0;1;0;793395,4517;5820344,215;13,3186487;52,45431145
136084;11;1;1011305;1100312;2020;1;19;5;3;5;3;2;0;1;0;0;0;0;1;798855,1466;5826652,387;13,40441202;52,50789824
136085;11;9;9051901;9501939;2020;1;22;5;3;5;2;2;0;1;0;0;0;0;0;809936,9981;5821612,131;13,56249375;52,45654678
136086;11;8;8010118;8100104;2020;1;12;7;3;2;2;0;0;1;0;0;0;0;0;800764,4126;5822750,798;13,4289376;52,47187786
136087;11;1;1033101;1300732;2020;1;15;2;3;6;4;1;0;1;1;0;0;0;1;797320,7342;5832319,716;13,38694021;52,55953749
136088;11;12;12302211;12601031;2020;1;9;5;3;5;3;0;0;1;0;0;0;0;1;793331,9233;5836936,804;13,33235595;52,60309021
136089;11;5;5020626;5200631;2020;1;18;6;3;6;2;2;0;1;1;0;0;0;0;784739,451;5827473,367;13,19770454;52,52281037
136090;11;3;3040818;3400829;2020;1;8;4;3;5;3;0;1;1;0;0;0;0;0;799635,2837;5832787,967;13,42140386;52,56246595
136091;11;8;8010303;8100314;2020;1;12;1;3;6;7;0;1;0;1;0;0;0;0;800937,1148;5824090,532;13,43268149;52,4837912
136092;11;12;12103218;12100205;2020;1;16;3;3;5;2;2;1;1;0;0;0;0;0;793789,8323;5832730,662;13,33536903;52,56513786
136093;11;7;7040406;7400928;2020;1;10;5;3;2;7;0;1;1;0;0;0;0;0;800304,9319;5821958,469;13,42148024;52,46502864
136094;11;1;1033203;1300836;2020;1;10;6;3;6;7;0;0;1;1;0;0;0;0;797001,7484;5831123,371;13,38117826;52,54898776
136095;11;1;1011302;1100309;2020;1;8;2;3;5;3;0;0;1;0;0;0;1;0;798545,1648;5828975,799;13,40194331;52,52889417
136096;11;5;5010314;5100316;2020;1;9;5;3;6;2;0;0;0;1;0;0;1;1;784115,8612;5829153,934;13,18997452;52,53820382
136097;11;4;4020313;4200311;2020;1;16;5;3;5;2;0;1;1;0;0;0;0;0;790360,1852;5827277,389;13,28014698;52,51808928
136098;11;11;11040925;11400927;2020;1;16;4;3;1;5;1;0;1;0;0;0;0;0;803620,9719;5826550,588;13,47432521;52,50435448
136099;11;2;2020205;2200211;2020;1;13;7;3;1;5;0;1;0;0;0;0;1;0;798045,2508;5824263,437;13,39037661;52,48692728
136100;11;3;3030405;3300411;2020;1;16;2;3;3;6;1;1;0;0;1;0;0;0;803891,7627;5839593,642;13,49024771;52,62110277
136101;11;12;12214424;12200411;2020;1;7;5;3;5;2;1;0;1;0;0;1;0;1;792893,7759;5832164,54;13,32168741;52,56054567
136102;11;2;2040502;2400521;2020;1;18;4;3;5;2;2;1;1;0;0;0;0;0;800452,7714;5828446,372;13,42950089;52,52310078
136103;11;4;4020314;4200311;2020;1;10;1;3;2;6;0;0;1;0;0;0;0;1;790395,0537;5825625,079;13,27921771;52,50325761
136104;11;9;9010402;9100408;2020;1;10;3;3;2;6;0;0;1;0;0;0;0;0;806345,9245;5820913,051;13,50916811;52,45230589
136105;11;12;12224230;12400618;2020;1;7;5;3;6;4;1;0;1;1;0;0;0;1;787315,6923;5837836,947;13,24454895;52,61437318
136106;11;3;3061435;3601452;2020;1;6;6;3;5;3;1;0;1;0;0;0;0;0;801739,5829;5829153,989;13,4490521;52,52873261
136107;11;7;7020203;7200409;2020;1;3;2;3;5;3;2;0;1;0;0;0;1;0;795285,2908;5824141,129;13,34974032;52,48733062
136108;11;3;3010102;3100103;2020;1;7;5;2;6;4;2;0;1;1;0;0;0;1;804216,4262;5840138,935;13,49553054;52,62580819
136109;11;10;10030727;10300734;2020;1;15;5;3;2;6;0;0;1;0;0;0;0;0;809552,482;5826707,686;13,56158314;52,50242976
136110;11;12;12103218;12100205;2020;1;11;7;2;0;6;0;0;1;0;0;0;1;1;794540,2763;5833109,747;13,34674509;52,56813059
136111;11;9;9010302;9100306;2020;1;13;4;3;2;6;0;0;1;0;0;0;0;0;804888,143;5820631,917;13,48752574;52,45060117
136112;11;5;5020524;5200528;2020;1;16;2;3;5;2;2;0;1;0;0;0;0;0;783641,9548;5825880,493;13,18021387;52,50910037
136113;11;1;1011306;1100313;2020;1;6;5;3;5;3;2;1;1;0;0;0;0;1;799474,0357;5826561,679;13,413422;52,50674581
136114;11;12;12304313;12500825;2020;1;12;6;2;6;4;0;0;1;1;0;0;0;0;791709,797;5834535,693;13,30635711;52,58243791
136115;11;8;8020727;8200832;2020;1;12;6;3;6;2;0;0;1;1;0;0;0;0;801032,3776;5817056,126;13,42773962;52,42068671
136116;11;4;4030519;4300518;2020;1;12;6;3;2;6;0;0;1;0;0;0;1;0;791250,3297;5828963,759;13,29470548;52,53273274
136117;11;8;8010118;8100105;2020;1;14;6;3;2;6;0;0;1;0;1;0;0;0;800960,551;5822263,555;13,43137695;52,46740251
136118;11;6;6020301;6200311;2020;1;14;1;3;5;2;0;1;1;0;0;0;0;0;795869,4749;5818142,534;13,35300198;52,43324136
136119;11;8;8010404;8100415;2020;1;17;5;3;2;6;2;0;1;0;0;0;0;0;801936,4188;5823537,863;13,44685226;52,4782859
136120;11;10;10010308;10100311;2020;1;10;2;3;5;3;0;0;1;0;0;0;0;0;806678,2557;5829128,093;13,52160289;52,52574481
136121;11;11;11030721;11300723;2020;1;5;4;2;5;3;2;0;1;0;1;0;0;0;805212,2276;5828386,571;13,49938022;52,51992164
136122;11;10;10020413;10200420;2020;1;13;7;3;5;3;0;0;1;0;0;0;0;0;811990,4124;5830702,916;13,60113012;52,53684342
136123;11;8;8010406;8100419;2020;1;16;2;3;6;7;0;0;1;1;0;0;0;0;802514,5914;5823755,609;13,45553706;52,47991763
136124;11;4;4020310;4200308;2020;1;19;5;3;5;2;2;1;1;0;0;0;0;1;790348,2216;5827301,289;13,27999202;52,51830992
136125;11;4;4041342;4400833;2020;1;12;6;3;5;3;0;0;1;0;0;0;0;0;792053,4399;5822457,807;13,3008051;52,47397834
136126;11;10;10030725;10300732;2020;1;10;6;3;5;3;0;1;1;0;0;0;0;0;809906,7322;5829665,554;13,56954016;52,52873587
136127;11;7;7050501;7501029;2020;1;6;4;1;5;3;2;0;1;0;1;0;0;0;797683,6525;5819327,605;13,3806642;52,4428801
136128;11;2;2010104;2100106;2020;1;16;2;3;2;6;0;0;1;0;0;0;0;0;799058,7141;5825577,883;13,40643744;52,49815529
136129;11;2;2010101;2100101;2020;1;17;3;3;5;2;2;0;1;0;0;0;0;0;797376,6936;5826179,935;13,38227056;52,50447115
136130;11;5;5010101;5100103;2020;1;19;5;2;6;4;2;0;1;1;0;0;0;1;785599,6305;5831994,002;13,21423506;52,56289168
136131;11;1;1011203;1100206;2020;1;9;5;3;1;5;0;1;1;0;0;0;0;0;797921,4333;5827074,28;13,39107292;52,51219068
136132;11;6;6020409;6200421;2020;1;7;2;3;5;2;0;1;1;0;0;0;0;0;793474,2094;5817728,162;13,31750684;52,43081696
136133;11;6;6010206;6100206;2020;1;18;5;3;1;5;2;1;1;0;0;0;0;1;794960,0946;5819491,137;13,3408546;52,445822
136134;11;1;1011102;1100102;2020;1;19;3;2;0;6;2;0;1;0;1;0;0;1;795312,0358;5827353,936;13,35298226;52,51611656
136135;11;1;1011306;1100313;2020;1;18;5;3;5;3;2;1;0;0;0;0;1;1;800433,2982;5826715,147;13,4276516;52,507594
136136;11;6;6040701;6400735;2020;1;10;7;2;0;1;0;1;0;0;0;0;0;2;781873,4693;5813347,647;13,14364568;52,39763905
136137;11;12;12214527;12200515;2020;1;15;2;3;5;2;1;0;1;0;0;0;0;0;789903,6446;5835694,006;13,28078857;52,59378754
136138;11;4;4041134;4400726;2020;1;17;5;3;2;6;2;0;1;0;0;0;0;1;790858,6323;5824494,382;13,28504077;52,49287396
136139;11;3;3040513;3400620;2020;1;14;5;3;6;2;0;0;1;1;0;0;0;0;797007,7075;5833777,86;13,3836417;52,57277879
136140;11;3;3061332;3601346;2020;1;20;4;3;1;5;2;1;1;0;0;0;0;0;799455,236;5830872,095;13,41702753;52,54539233
136141;11;10;10010310;10100313;2020;1;22;1;3;2;6;2;0;1;0;0;0;0;0;808464,0839;5831133,855;13,54970427;52,54271267
136142;11;5;5010205;5100207;2020;1;13;3;2;5;2;0;0;1;0;0;0;0;0;780184,0432;5830672,273;13,13343644;52,55385423
136143;11;6;6030610;6300634;2020;1;17;5;3;6;4;2;0;1;1;0;0;0;1;792775,9022;5817956,262;13,30746483;52,43323602
136144;11;9;9020701;9200715;2020;1;8;6;3;5;3;0;1;1;0;0;0;0;0;808199,9963;5818699,518;13,53432466;52,43142586
136145;11;6;6020303;6200313;2020;1;8;2;3;5;2;0;1;1;0;0;0;0;0;795367,5083;5818452,202;13,34591344;52,43628863
